review_id,movie_id,viewer_id,review_date,score,sentiment,platform,helpful_votes
3917,1,1951,2024-09-14,7,Positive,StreamMax,19
3918,15,421,2024-07-14,2,Negative,TabletApp,55
3919,4,89,2025-03-30,9,Positive,MobileApp,52
3920,3,92,2024-11-25,7,Positive,StreamMax,120
3921,8,648,2024-11-16,6,Neutral,SmartTV,138
3922,9,1268,2025-02-09,8,Positive,StreamMax,45
3923,14,1746,2024-07-10,10,Positive,MobileApp,4
3924,4,103,2024-09-20,5,Neutral,SmartTV,34
3925,12,424,2025-03-25,5,Neutral,MobileApp,105
3926,4,1591,2025-01-16,10,Positive,SmartTV,77
3927,15,452,2024-12-16,8,Positive,SmartTV,22
3928,8,1421,2024-09-22,10,Positive,MobileApp,78
3929,3,1722,2024-07-06,3,Negative,StreamMax,18
3930,11,842,2025-02-27,6,Neutral,TabletApp,10
3931,5,154,2024-11-07,10,Positive,SmartTV,122
3932,3,1228,2024-06-26,10,Positive,MobileApp,46
3933,11,388,2024-11-07,8,Positive,StreamMax,85
3934,13,1766,2024-08-28,4,Negative,StreamMax,21
3935,15,1348,2024-08-15,3,Negative,SmartTV,141
3936,10,1163,2025-03-07,9,Positive,StreamMax,106
3937,12,1962,2025-03-14,9,Positive,WebBrowser,126
3938,4,564,2024-11-14,4,Negative,MobileApp,19
3939,15,638,2024-08-11,7,Positive,SmartTV,104
3940,2,1853,2024-12-03,5,Neutral,MobileApp,110
3941,2,1832,2025-01-25,3,Negative,WebBrowser,58
3942,4,469,2024-07-24,7,Positive,SmartTV,6
3943,9,16,2025-02-23,1,Negative,TabletApp,75
3944,5,587,2025-04-18,8,Positive,MobileApp,2
3945,4,1510,2025-03-24,7,Positive,StreamMax,145
3946,1,1137,2025-03-16,9,Positive,WebBrowser,104
3947,9,1810,2024-10-22,3,Negative,MobileApp,116
3948,14,780,2024-09-19,6,Neutral,MobileApp,40
3949,5,1492,2024-09-08,6,Neutral,StreamMax,130
3950,9,1339,2024-07-29,5,Neutral,StreamMax,147
3951,2,1249,2024-08-02,6,Neutral,StreamMax,135
3952,14,1126,2024-11-24,7,Positive,SmartTV,145
3953,5,634,2025-04-20,7,Positive,StreamMax,33
3954,8,723,2024-10-31,4,Negative,TabletApp,9
3955,10,1469,2024-12-07,3,Negative,WebBrowser,21
3956,13,1984,2024-07-14,8,Positive,TabletApp,41
3957,4,537,2024-11-02,9,Positive,MobileApp,108
3958,14,1802,2024-08-12,10,Positive,WebBrowser,56
3959,11,910,2024-10-01,4,Negative,MobileApp,112
3960,13,1444,2024-11-07,7,Positive,TabletApp,112
3961,2,728,2024-12-31,7,Positive,MobileApp,145
3962,9,883,2024-09-21,9,Positive,WebBrowser,39
3963,7,398,2024-07-07,9,Positive,SmartTV,130
3964,7,630,2024-11-11,7,Positive,TabletApp,90
3965,1,1460,2024-11-17,8,Positive,StreamMax,81
3966,2,1613,2025-04-29,8,Positive,MobileApp,107
3967,1,617,2024-07-24,5,Neutral,TabletApp,73
3968,1,1212,2024-11-08,8,Positive,SmartTV,77
3969,6,1560,2024-11-10,3,Negative,StreamMax,138
3970,10,1668,2024-12-08,9,Positive,TabletApp,18
3971,4,1052,2024-10-18,3,Negative,SmartTV,34
3972,14,48,2024-09-16,6,Neutral,TabletApp,2
3973,7,325,2025-01-08,3,Negative,SmartTV,4
3974,11,89,2024-10-29,9,Positive,TabletApp,105
3975,6,799,2025-01-03,3,Negative,TabletApp,97
3976,11,1165,2025-02-14,4,Negative,StreamMax,7
3977,2,1150,2024-08-31,9,Positive,MobileApp,55
3978,5,287,2024-06-22,10,Positive,SmartTV,46
3979,3,1380,2024-11-25,9,Positive,MobileApp,24
3980,13,729,2025-03-06,9,Positive,StreamMax,93
3981,11,277,2024-08-05,6,Neutral,MobileApp,23
3982,6,259,2024-11-25,6,Neutral,SmartTV,59
3983,10,1098,2024-07-20,8,Positive,TabletApp,71
3984,6,1184,2024-10-01,5,Neutral,MobileApp,101
3985,2,1354,2025-02-16,7,Positive,MobileApp,62
3986,7,1322,2024-07-28,6,Neutral,StreamMax,137
3987,11,1630,2025-03-09,3,Negative,TabletApp,0
3988,10,1986,2024-07-21,10,Positive,StreamMax,99
3989,11,1606,2024-10-31,3,Negative,StreamMax,25
3990,5,1599,2024-11-20,5,Neutral,StreamMax,82
3991,11,239,2025-04-12,3,Negative,MobileApp,11
3992,2,1709,2025-03-02,4,Negative,MobileApp,23
3993,7,169,2024-12-28,9,Positive,TabletApp,5
3994,8,57,2024-09-05,3,Negative,TabletApp,122
3995,13,739,2024-07-10,8,Positive,StreamMax,96
3996,10,164,2024-08-16,8,Positive,MobileApp,138
3997,7,1724,2024-07-28,4,Negative,StreamMax,37
3998,14,693,2025-01-05,7,Positive,SmartTV,138
3999,1,1903,2025-03-07,8,Positive,StreamMax,14
4000,3,1555,2024-08-08,5,Neutral,StreamMax,15
4001,7,580,2025-03-21,10,Positive,SmartTV,22
4002,10,1934,2024-12-15,5,Neutral,MobileApp,67
4003,11,982,2025-01-17,6,Neutral,WebBrowser,60
4004,1,1144,2024-12-08,7,Positive,SmartTV,78
4005,13,1800,2024-10-24,3,Negative,WebBrowser,73
4006,15,1019,2024-10-24,8,Positive,StreamMax,143
4007,7,1817,2025-02-27,4,Negative,TabletApp,26
4008,4,594,2025-01-21,4,Negative,StreamMax,19
4009,9,580,2025-04-27,8,Positive,WebBrowser,88
4010,1,400,2024-07-11,10,Positive,TabletApp,108
4011,14,1833,2025-02-17,4,Negative,MobileApp,59
4012,7,848,2025-04-22,9,Positive,SmartTV,101
4013,3,1129,2025-01-04,5,Neutral,WebBrowser,84
4014,6,1306,2024-11-28,10,Positive,WebBrowser,117
4015,3,1203,2024-07-06,10,Positive,TabletApp,0
4016,3,1663,2024-10-29,3,Negative,StreamMax,88
4017,8,425,2024-08-18,3,Negative,SmartTV,69
4018,3,1198,2025-03-25,8,Positive,StreamMax,136
4019,12,403,2024-06-05,4,Negative,SmartTV,12
4020,12,1656,2025-04-27,3,Negative,WebBrowser,117
4021,12,1825,2024-09-10,9,Positive,WebBrowser,89
4022,8,1419,2024-08-03,6,Neutral,WebBrowser,141
4023,11,1382,2025-04-09,6,Neutral,WebBrowser,58
4024,2,137,2024-10-17,8,Positive,StreamMax,88
4025,6,1855,2025-04-13,7,Positive,TabletApp,44
4026,12,642,2025-04-10,10,Positive,MobileApp,58
4027,8,21,2024-06-16,5,Neutral,SmartTV,50
4028,15,1757,2024-09-05,6,Neutral,TabletApp,61
4029,13,826,2024-09-03,3,Negative,MobileApp,86
4030,11,1366,2025-04-12,6,Neutral,SmartTV,128
4031,15,1726,2024-08-24,5,Neutral,SmartTV,9
4032,1,1706,2024-12-21,10,Positive,MobileApp,148
4033,10,1989,2024-12-08,7,Positive,MobileApp,37
4034,13,1437,2024-10-16,9,Positive,SmartTV,85
4035,10,643,2025-02-19,5,Neutral,MobileApp,45
4036,4,283,2025-04-27,5,Neutral,WebBrowser,135
4037,13,1755,2024-12-06,7,Positive,StreamMax,18
4038,9,642,2024-10-22,2,Negative,StreamMax,22
4039,14,1382,2025-03-26,10,Positive,SmartTV,13
4040,11,1397,2025-01-11,10,Positive,MobileApp,117
4041,1,1427,2024-09-24,8,Positive,WebBrowser,80
4042,7,1785,2024-12-04,4,Negative,StreamMax,16
4043,4,305,2025-04-16,3,Negative,TabletApp,113
4044,10,1899,2024-12-25,7,Positive,TabletApp,25
4045,7,198,2024-09-03,5,Neutral,StreamMax,95
4046,2,635,2025-02-02,4,Negative,SmartTV,129
4047,3,1079,2024-10-11,9,Positive,WebBrowser,111
4048,10,685,2024-11-16,8,Positive,MobileApp,32
4049,13,1317,2025-04-09,3,Negative,WebBrowser,131
4050,15,211,2024-09-22,6,Neutral,StreamMax,58
4051,11,150,2024-11-06,6,Neutral,WebBrowser,140
4052,15,383,2025-04-22,3,Negative,TabletApp,44
4053,1,640,2025-02-11,10,Positive,StreamMax,146
4054,2,757,2024-07-14,10,Positive,StreamMax,46
4055,5,648,2025-04-18,7,Positive,WebBrowser,93
4056,9,1909,2025-03-05,8,Positive,StreamMax,71
4057,13,461,2024-09-26,8,Positive,WebBrowser,23
4058,13,320,2025-04-05,5,Neutral,MobileApp,21
4059,8,480,2024-11-18,5,Neutral,SmartTV,20
4060,5,176,2024-08-24,6,Neutral,StreamMax,51
4061,14,352,2025-04-08,9,Positive,WebBrowser,146
4062,14,1428,2024-11-23,4,Negative,WebBrowser,143
4063,6,272,2025-02-18,3,Negative,StreamMax,40
4064,5,1203,2024-12-30,7,Positive,MobileApp,122
4065,10,1736,2025-03-01,10,Positive,StreamMax,67
4066,3,1312,2025-02-07,10,Positive,WebBrowser,100
4067,14,90,2024-10-20,6,Neutral,SmartTV,69
4068,12,216,2024-11-26,9,Positive,SmartTV,0
4069,12,1688,2025-02-06,9,Positive,TabletApp,0
4070,1,1532,2025-02-07,10,Positive,MobileApp,44
4071,2,1355,2024-12-20,5,Neutral,StreamMax,57
4072,7,449,2025-01-01,3,Negative,MobileApp,81
4073,10,1694,2025-03-22,8,Positive,WebBrowser,26
4074,3,922,2024-10-19,7,Positive,TabletApp,53
4075,12,1953,2025-01-06,7,Positive,MobileApp,96
4076,15,781,2024-09-01,2,Negative,StreamMax,142
4077,13,509,2025-04-06,9,Positive,StreamMax,41
4078,15,1142,2024-06-30,7,Positive,WebBrowser,25
4079,9,1462,2025-01-01,5,Neutral,TabletApp,122
4080,15,928,2024-08-14,7,Positive,WebBrowser,146
4081,6,34,2025-01-26,5,Neutral,WebBrowser,49
4082,15,1723,2025-03-14,5,Neutral,TabletApp,95
4083,10,1419,2024-10-17,5,Neutral,SmartTV,59
4084,13,253,2024-09-28,7,Positive,MobileApp,2
4085,10,527,2024-08-27,7,Positive,WebBrowser,143
4086,8,995,2024-08-06,8,Positive,WebBrowser,145
4087,15,64,2025-01-07,7,Positive,TabletApp,68
4088,10,1256,2024-07-26,10,Positive,SmartTV,143
4089,6,193,2024-09-12,7,Positive,WebBrowser,68
4090,6,1554,2024-06-07,5,Neutral,TabletApp,89
4091,14,164,2024-08-02,8,Positive,MobileApp,32
4092,7,1029,2024-06-12,7,Positive,StreamMax,134
4093,15,1939,2024-08-13,8,Positive,WebBrowser,45
4094,5,488,2025-04-17,6,Neutral,MobileApp,54
4095,12,364,2025-03-05,7,Positive,TabletApp,47
4096,14,1681,2024-12-13,8,Positive,SmartTV,135
4097,2,501,2024-08-21,10,Positive,SmartTV,59
4098,7,197,2025-04-01,10,Positive,SmartTV,47
4099,4,569,2025-02-14,4,Negative,MobileApp,108
4100,1,1374,2025-03-28,10,Positive,TabletApp,30
4101,5,759,2025-01-01,5,Neutral,SmartTV,92
4102,15,1194,2024-08-01,8,Positive,WebBrowser,115
4103,14,734,2024-06-11,10,Positive,TabletApp,38
4104,3,475,2024-09-26,7,Positive,StreamMax,9
4105,15,452,2025-02-18,3,Negative,WebBrowser,86
4106,12,742,2024-08-06,9,Positive,TabletApp,118
4107,8,920,2024-06-22,8,Positive,SmartTV,31
4108,2,147,2025-04-13,3,Negative,SmartTV,81
4109,14,1876,2024-08-04,9,Positive,StreamMax,62
4110,13,1162,2024-10-08,6,Neutral,MobileApp,116
4111,8,27,2025-04-07,8,Positive,SmartTV,38
4112,15,1997,2024-08-23,6,Neutral,TabletApp,66
4113,13,1770,2024-11-28,5,Neutral,MobileApp,25
4114,10,116,2024-11-08,10,Positive,MobileApp,15
4115,5,1292,2024-07-13,3,Negative,SmartTV,59
4116,15,1283,2025-03-31,4,Negative,SmartTV,67
4117,15,1459,2024-08-07,5,Neutral,MobileApp,94
4118,2,208,2024-09-10,10,Positive,TabletApp,109
4119,6,282,2025-02-11,10,Positive,SmartTV,143
4120,6,843,2025-01-28,10,Positive,SmartTV,74
4121,13,1932,2025-03-06,5,Neutral,SmartTV,109
4122,12,268,2024-12-26,3,Negative,MobileApp,131
4123,7,864,2024-06-13,10,Positive,StreamMax,79
4124,1,1238,2024-12-11,8,Positive,TabletApp,102
4125,3,1977,2024-11-25,10,Positive,StreamMax,104
4126,3,1984,2025-04-28,4,Negative,SmartTV,9
4127,14,80,2024-12-04,5,Neutral,SmartTV,28
4128,2,410,2025-01-16,7,Positive,StreamMax,39
4129,10,1866,2025-02-26,7,Positive,MobileApp,75
4130,3,537,2024-10-26,8,Positive,TabletApp,119
4131,5,128,2025-03-14,8,Positive,MobileApp,66
4132,10,1999,2025-01-04,8,Positive,StreamMax,126
4133,3,148,2024-09-04,6,Neutral,SmartTV,122
4134,9,1298,2025-03-27,8,Positive,MobileApp,110
4135,13,1290,2025-01-08,10,Positive,WebBrowser,4
4136,11,831,2024-06-26,5,Neutral,MobileApp,77
4137,9,328,2024-12-01,8,Positive,StreamMax,18
4138,5,1075,2025-04-26,10,Positive,StreamMax,52
4139,15,479,2024-10-04,6,Neutral,MobileApp,10
4140,10,986,2024-06-01,6,Neutral,SmartTV,125
4141,2,394,2024-11-11,9,Positive,WebBrowser,111
4142,9,813,2025-04-03,8,Positive,SmartTV,36
4143,8,544,2024-06-09,3,Negative,SmartTV,32
4144,12,1236,2024-09-25,6,Neutral,MobileApp,108
4145,6,797,2024-11-22,6,Neutral,SmartTV,120
4146,5,1327,2024-11-14,8,Positive,WebBrowser,61
4147,5,795,2024-12-27,4,Negative,SmartTV,32
4148,3,502,2024-07-29,3,Negative,MobileApp,137
4149,1,99,2025-02-23,9,Positive,SmartTV,60
4150,1,46,2024-10-22,10,Positive,WebBrowser,142
4151,3,1348,2025-02-08,10,Positive,WebBrowser,43
4152,13,904,2025-03-30,4,Negative,WebBrowser,73
4153,4,1768,2025-04-05,6,Neutral,WebBrowser,43
4154,5,579,2025-03-12,5,Neutral,MobileApp,36
4155,1,1953,2024-11-10,5,Neutral,TabletApp,134
4156,5,756,2024-07-15,10,Positive,StreamMax,128
4157,13,872,2024-09-01,7,Positive,SmartTV,142
4158,4,158,2025-01-20,2,Negative,StreamMax,19
4159,5,388,2025-04-17,5,Neutral,SmartTV,61
4160,2,929,2024-06-30,6,Neutral,MobileApp,67
4161,5,1562,2024-10-01,10,Positive,WebBrowser,122
4162,11,1965,2025-01-09,10,Positive,MobileApp,85
4163,14,1106,2025-03-04,5,Neutral,StreamMax,102
4164,3,65,2024-10-04,4,Negative,WebBrowser,130
4165,8,302,2024-11-04,7,Positive,TabletApp,62
4166,10,27,2024-10-20,10,Positive,MobileApp,129
4167,11,1177,2024-11-04,8,Positive,StreamMax,103
4168,13,1241,2024-09-02,6,Neutral,TabletApp,70
4169,15,862,2024-08-13,6,Neutral,SmartTV,28
4170,10,1836,2025-03-04,8,Positive,SmartTV,126
4171,7,868,2024-12-24,9,Positive,SmartTV,82
4172,5,1472,2024-07-23,7,Positive,MobileApp,10
4173,13,1104,2024-11-18,3,Negative,WebBrowser,8
4174,5,576,2024-10-25,8,Positive,WebBrowser,120
4175,9,465,2025-02-05,3,Negative,SmartTV,22
4176,2,1684,2024-11-21,6,Neutral,WebBrowser,111
4177,14,415,2024-12-31,10,Positive,MobileApp,121
4178,4,1257,2025-03-18,6,Neutral,MobileApp,84
4179,12,1395,2025-04-15,8,Positive,SmartTV,68
4180,11,1714,2024-12-25,7,Positive,StreamMax,49
4181,12,102,2024-11-05,5,Neutral,SmartTV,62
4182,1,429,2024-06-30,7,Positive,SmartTV,49
4183,12,1191,2024-08-14,9,Positive,MobileApp,2
4184,15,1897,2024-06-09,7,Positive,MobileApp,85
4185,15,294,2024-08-23,6,Neutral,StreamMax,81
4186,3,119,2024-07-08,10,Positive,StreamMax,133
4187,2,1561,2024-12-04,8,Positive,TabletApp,110
4188,7,616,2024-06-30,4,Negative,StreamMax,79
4189,8,83,2024-10-31,7,Positive,MobileApp,107
4190,2,441,2024-10-15,3,Negative,StreamMax,148
4191,3,25,2024-11-11,8,Positive,StreamMax,0
4192,4,1962,2024-09-23,6,Neutral,MobileApp,99
4193,12,215,2024-09-23,8,Positive,StreamMax,138
4194,5,1198,2024-11-13,5,Neutral,WebBrowser,40
4195,9,205,2024-07-23,6,Neutral,WebBrowser,67
4196,3,7,2025-01-09,9,Positive,MobileApp,89
4197,2,1316,2025-04-26,10,Positive,WebBrowser,104
4198,10,122,2025-03-12,10,Positive,MobileApp,104
4199,10,79,2024-10-24,9,Positive,MobileApp,106
4200,14,1678,2024-10-13,7,Positive,WebBrowser,14
4201,11,637,2025-01-27,10,Positive,WebBrowser,47
4202,8,590,2024-08-16,10,Positive,SmartTV,72
4203,1,458,2025-03-09,8,Positive,SmartTV,51
4204,1,127,2024-08-14,9,Positive,WebBrowser,61
4205,2,1410,2025-02-02,4,Negative,TabletApp,112
4206,10,125,2025-03-22,3,Negative,StreamMax,6
4207,7,378,2025-02-18,3,Negative,MobileApp,85
4208,15,228,2024-10-25,7,Positive,StreamMax,63
4209,12,1535,2024-11-04,9,Positive,TabletApp,16
4210,8,1420,2024-12-01,8,Positive,TabletApp,87
4211,4,898,2025-02-06,8,Positive,StreamMax,77
4212,4,667,2024-08-25,7,Positive,StreamMax,2
4213,1,1212,2024-06-20,5,Neutral,WebBrowser,150
4214,2,1163,2024-11-04,6,Neutral,SmartTV,9
4215,12,993,2024-12-17,3,Negative,MobileApp,19
4216,13,1928,2025-02-27,5,Neutral,MobileApp,75
4217,7,1592,2025-01-19,4,Negative,MobileApp,68
4218,10,1433,2025-03-24,3,Negative,SmartTV,10
4219,10,606,2024-07-22,8,Positive,WebBrowser,10
4220,14,1200,2025-03-31,5,Neutral,WebBrowser,55
4221,13,1203,2024-08-08,9,Positive,WebBrowser,123
4222,11,1112,2025-04-01,7,Positive,MobileApp,125
4223,9,1969,2024-08-07,2,Negative,MobileApp,16
4224,9,13,2024-09-16,4,Negative,SmartTV,1
4225,5,360,2025-02-25,8,Positive,SmartTV,54
4226,6,103,2025-04-06,5,Neutral,WebBrowser,90
4227,2,575,2024-08-03,9,Positive,TabletApp,2
4228,3,34,2024-09-18,4,Negative,MobileApp,89
4229,12,873,2024-11-05,6,Neutral,WebBrowser,32
4230,11,198,2024-08-27,8,Positive,StreamMax,40
4231,13,937,2025-02-24,7,Positive,WebBrowser,104
4232,6,515,2024-07-12,10,Positive,WebBrowser,130
4233,2,1354,2024-07-24,8,Positive,TabletApp,131
4234,6,706,2025-01-17,10,Positive,WebBrowser,106
4235,3,1102,2025-04-16,3,Negative,WebBrowser,81
4236,10,611,2025-02-09,9,Positive,WebBrowser,19
4237,13,120,2025-03-11,5,Neutral,WebBrowser,125
4238,9,1513,2024-10-06,9,Positive,MobileApp,4
4239,10,443,2024-12-16,9,Positive,StreamMax,118
4240,11,465,2025-02-23,7,Positive,WebBrowser,101
4241,9,1884,2025-03-03,2,Negative,MobileApp,95
4242,9,214,2025-01-11,1,Negative,SmartTV,88
4243,11,1590,2025-03-26,4,Negative,StreamMax,55
4244,12,1669,2025-04-15,5,Neutral,WebBrowser,69
4245,1,1884,2025-04-18,10,Positive,TabletApp,87
4246,13,937,2024-08-31,9,Positive,WebBrowser,35
4247,2,1068,2025-03-06,5,Neutral,StreamMax,88
4248,10,1873,2024-08-01,4,Negative,TabletApp,99
4249,6,722,2024-12-14,7,Positive,MobileApp,48
4250,2,1941,2024-07-27,5,Neutral,TabletApp,149
4251,12,589,2025-04-27,4,Negative,SmartTV,134
4252,9,1140,2024-11-04,6,Neutral,MobileApp,63
4253,10,1529,2024-08-13,6,Neutral,MobileApp,36
4254,1,1549,2025-04-24,8,Positive,StreamMax,63
4255,1,1288,2024-07-01,8,Positive,StreamMax,57
4256,3,1350,2024-11-15,4,Negative,TabletApp,26
4257,14,1658,2024-12-11,7,Positive,MobileApp,68
4258,15,1578,2024-09-25,5,Neutral,TabletApp,60
4259,15,380,2024-12-07,1,Negative,MobileApp,39
4260,15,870,2025-01-29,2,Negative,StreamMax,134
4261,7,512,2024-08-18,9,Positive,TabletApp,72
4262,11,845,2024-08-08,7,Positive,TabletApp,118
4263,9,1492,2024-09-13,2,Negative,MobileApp,118
4264,14,1392,2025-04-16,3,Negative,SmartTV,134
4265,2,1590,2024-08-19,3,Negative,SmartTV,148
4266,15,1170,2024-11-04,2,Negative,TabletApp,20
4267,11,248,2025-01-07,8,Positive,TabletApp,141
4268,13,1095,2025-04-28,10,Positive,MobileApp,17
4269,12,868,2025-04-14,5,Neutral,WebBrowser,13
4270,5,471,2025-02-06,9,Positive,TabletApp,93
4271,11,1042,2025-03-15,6,Neutral,MobileApp,6
4272,15,772,2024-11-01,6,Neutral,StreamMax,37
4273,3,778,2024-10-01,4,Negative,WebBrowser,41
4274,11,1530,2024-06-20,4,Negative,WebBrowser,10
4275,8,1299,2025-01-08,3,Negative,WebBrowser,109
4276,15,1725,2024-07-15,5,Neutral,SmartTV,116
4277,11,458,2025-04-04,3,Negative,WebBrowser,8
4278,15,1257,2024-10-02,7,Positive,StreamMax,82
4279,13,1313,2024-09-30,4,Negative,SmartTV,52
4280,1,1014,2025-02-22,10,Positive,MobileApp,126
4281,10,1525,2024-09-22,4,Negative,MobileApp,54
4282,15,1911,2024-09-11,4,Negative,MobileApp,14
4283,7,489,2025-02-19,4,Negative,MobileApp,50
4284,15,980,2024-06-30,4,Negative,TabletApp,129
4285,13,1509,2025-02-10,3,Negative,WebBrowser,68
4286,9,547,2024-07-14,5,Neutral,TabletApp,34
4287,4,165,2025-02-15,3,Negative,StreamMax,93
4288,2,493,2025-03-06,3,Negative,WebBrowser,142
4289,11,1132,2025-03-14,9,Positive,TabletApp,21
4290,5,1999,2024-06-04,4,Negative,StreamMax,83
4291,15,1993,2024-12-24,10,Positive,MobileApp,26
4292,10,349,2024-12-13,7,Positive,WebBrowser,132
4293,14,708,2025-01-23,8,Positive,TabletApp,106
4294,15,1268,2024-11-06,4,Negative,SmartTV,4
4295,2,1159,2025-04-01,10,Positive,WebBrowser,45
4296,6,249,2024-06-03,10,Positive,TabletApp,118
4297,15,939,2025-02-20,4,Negative,TabletApp,86
4298,6,164,2024-12-28,10,Positive,MobileApp,113
4299,1,340,2025-01-19,7,Positive,WebBrowser,100
4300,12,842,2024-10-08,8,Positive,MobileApp,61
4301,13,1929,2025-01-02,10,Positive,SmartTV,66
4302,13,369,2024-08-16,8,Positive,SmartTV,96
4303,2,1016,2025-03-11,3,Negative,SmartTV,37
4304,5,1260,2024-09-18,3,Negative,MobileApp,122
4305,8,1896,2025-04-12,10,Positive,WebBrowser,15
4306,11,1128,2024-08-13,10,Positive,SmartTV,77
4307,13,1128,2024-11-04,8,Positive,MobileApp,36
4308,6,1852,2024-08-15,6,Neutral,SmartTV,14
4309,4,759,2025-02-22,4,Negative,WebBrowser,15
4310,13,597,2025-04-02,4,Negative,TabletApp,110
4311,4,641,2024-06-30,5,Neutral,TabletApp,123
4312,2,1384,2024-07-04,10,Positive,MobileApp,99
4313,5,177,2025-03-31,6,Neutral,SmartTV,36
4314,13,1164,2025-04-08,3,Negative,TabletApp,19
4315,11,264,2025-02-07,8,Positive,StreamMax,94
4316,3,908,2025-04-12,7,Positive,SmartTV,50
4317,8,827,2024-11-09,4,Negative,SmartTV,34
4318,5,1593,2024-08-27,7,Positive,SmartTV,0
4319,10,98,2024-06-10,4,Negative,TabletApp,88
4320,15,1699,2024-12-16,6,Neutral,WebBrowser,50
4321,2,1984,2024-09-06,4,Negative,WebBrowser,72
4322,13,1745,2024-09-12,8,Positive,WebBrowser,99
4323,15,98,2024-06-21,6,Neutral,StreamMax,67
4324,9,855,2025-03-12,3,Negative,WebBrowser,70
4325,15,15,2024-12-30,4,Negative,StreamMax,116
4326,11,846,2024-06-07,6,Neutral,TabletApp,87
4327,7,1050,2024-07-20,10,Positive,MobileApp,110
4328,10,1179,2025-03-28,6,Neutral,StreamMax,69
4329,8,1741,2025-02-13,6,Neutral,StreamMax,25
4330,15,1591,2024-10-12,4,Negative,SmartTV,34
4331,15,1920,2024-08-01,3,Negative,TabletApp,150
4332,15,123,2025-03-29,2,Negative,SmartTV,146
4333,2,442,2025-03-03,8,Positive,TabletApp,144
4334,2,334,2024-06-22,3,Negative,StreamMax,110
4335,3,1285,2025-04-12,5,Neutral,StreamMax,135
4336,10,1091,2025-03-29,6,Neutral,StreamMax,44
4337,14,7,2024-09-14,3,Negative,StreamMax,49
4338,15,1274,2025-01-05,6,Neutral,SmartTV,48
4339,12,1488,2025-03-14,5,Neutral,WebBrowser,80
4340,11,1464,2025-04-04,6,Neutral,MobileApp,25
4341,3,181,2024-07-19,7,Positive,SmartTV,142
4342,9,1537,2025-02-26,8,Positive,TabletApp,148
4343,9,1909,2025-03-30,6,Neutral,MobileApp,63
4344,2,1661,2025-03-12,6,Neutral,WebBrowser,72
4345,4,1270,2024-06-10,10,Positive,TabletApp,59
4346,11,232,2024-10-17,6,Neutral,TabletApp,135
4347,13,678,2025-01-13,8,Positive,StreamMax,82
4348,2,220,2024-09-24,10,Positive,WebBrowser,10
4349,13,1817,2025-04-07,9,Positive,TabletApp,43
4350,1,969,2024-11-24,6,Neutral,StreamMax,82
4351,4,838,2024-07-02,3,Negative,WebBrowser,53
4352,3,1666,2024-08-11,9,Positive,TabletApp,139
4353,7,1794,2025-04-07,9,Positive,TabletApp,107
4354,6,1412,2025-03-05,3,Negative,SmartTV,64
4355,11,282,2025-01-06,10,Positive,WebBrowser,34
4356,12,1638,2024-11-27,7,Positive,WebBrowser,121
4357,15,1963,2024-08-13,6,Neutral,MobileApp,19
4358,2,1559,2025-04-16,9,Positive,StreamMax,98
4359,7,182,2024-06-15,7,Positive,WebBrowser,83
4360,9,1599,2024-10-07,10,Positive,MobileApp,54
4361,14,492,2025-03-07,10,Positive,MobileApp,47
4362,12,1539,2024-06-18,5,Neutral,MobileApp,0
4363,1,1042,2025-02-01,7,Positive,SmartTV,31
4364,11,1089,2024-11-07,6,Neutral,TabletApp,43
4365,14,1985,2025-02-03,3,Negative,MobileApp,107
4366,5,191,2024-07-30,8,Positive,SmartTV,50
4367,15,1059,2024-12-31,8,Positive,WebBrowser,109
4368,7,207,2025-03-10,8,Positive,SmartTV,64
4369,9,1387,2024-11-30,4,Negative,MobileApp,35
4370,1,1934,2024-08-12,10,Positive,StreamMax,74
4371,12,920,2024-08-11,10,Positive,WebBrowser,111
4372,2,1060,2024-12-30,10,Positive,SmartTV,3
4373,9,1113,2024-06-04,6,Neutral,SmartTV,114
4374,8,722,2025-02-01,4,Negative,SmartTV,121
4375,9,1162,2024-12-05,6,Neutral,SmartTV,30
4376,2,1753,2024-10-31,10,Positive,StreamMax,102
4377,1,1295,2025-04-08,5,Neutral,MobileApp,105
4378,13,678,2024-08-09,6,Neutral,MobileApp,62
4379,6,733,2024-11-15,5,Neutral,StreamMax,53
4380,9,1891,2024-12-31,5,Neutral,WebBrowser,100
4381,5,1973,2025-02-01,8,Positive,MobileApp,84
4382,9,1541,2024-12-05,8,Positive,MobileApp,0
4383,13,1179,2024-07-07,4,Negative,MobileApp,104
4384,4,199,2024-12-27,4,Negative,WebBrowser,148
4385,5,1016,2025-04-22,10,Positive,StreamMax,115
4386,7,795,2024-12-14,6,Neutral,WebBrowser,132
4387,5,715,2024-07-30,9,Positive,TabletApp,42
4388,13,377,2024-07-04,5,Neutral,SmartTV,119
4389,5,1140,2024-12-14,5,Neutral,MobileApp,132
4390,15,1271,2024-09-23,6,Neutral,SmartTV,139
4391,3,247,2025-02-18,4,Negative,WebBrowser,36
4392,10,402,2024-10-22,5,Neutral,TabletApp,86
4393,2,148,2024-07-15,10,Positive,TabletApp,118
4394,12,484,2024-12-26,7,Positive,SmartTV,69
4395,3,1129,2024-12-25,3,Negative,SmartTV,23
4396,13,932,2025-03-18,9,Positive,SmartTV,115
4397,11,1418,2025-03-07,3,Negative,StreamMax,20
4398,1,1608,2025-04-05,7,Positive,WebBrowser,41
