perf_id,movie_id,city,month,total_views,unique_viewers,avg_rating,revenue_usd,engagement_score
1262,2,Sydney,2024-11,888,623,4.8,1334.11,56.4
1263,3,Sydney,2024-11,3727,3339,7.1,12024.42,62.2
1264,4,Sydney,2024-11,2111,1375,8.4,7599.49,71.7
1265,5,Sydney,2024-11,10412,6708,4.9,47770.6,41.8
1266,6,Sydney,2024-11,7143,5189,4.7,27271.03,60.0
1267,7,Sydney,2024-11,4557,3927,8.7,19320.11,92.8
1268,8,Sydney,2024-11,10780,6591,7.5,30649.94,47.8
1269,9,Sydney,2024-11,9014,7405,7.5,21975.91,41.2
1270,10,Sydney,2024-11,8866,7525,8.5,47567.31,61.7
1271,11,Sydney,2024-11,3278,2468,6.3,6007.45,64.2
1272,12,Sydney,2024-11,10721,8076,6.3,46397.55,88.2
1273,13,Sydney,2024-11,693,528,7.4,2752.34,43.0
1274,14,Sydney,2024-11,8009,6999,5.1,18510.78,44.0
1275,15,Sydney,2024-11,9595,7114,7.8,52119.16,79.5
1276,1,Paris,2024-11,6739,4752,5.6,21929.22,55.8
1277,2,Paris,2024-11,9148,7499,6.2,33211.65,61.3
1278,3,Paris,2024-11,638,409,5.2,2100.38,69.8
1279,4,Paris,2024-11,11282,7826,8.1,65598.55,54.8
1280,5,Paris,2024-11,8573,6357,7.2,21112.95,66.7
1281,6,Paris,2024-11,9680,7299,7.1,26956.72,78.0
1282,7,Paris,2024-11,5489,3625,8.4,14543.72,66.8
1283,8,Paris,2024-11,3974,2766,8.8,12840.59,92.3
1284,9,Paris,2024-11,4732,3820,7.9,13491.32,72.7
1285,10,Paris,2024-11,6408,5045,4.7,24744.92,60.6
1286,11,Paris,2024-11,3168,2306,6.6,18692.2,68.0
1287,12,Paris,2024-11,10656,8229,7.6,41927.37,77.1
1288,13,Paris,2024-11,7691,5683,5.9,42716.91,79.9
1289,14,Paris,2024-11,1496,911,5.1,7618.76,56.2
1290,15,Paris,2024-11,1487,1134,5.5,5281.6,53.7
1291,1,Dubai,2024-11,6775,5289,6.1,26604.95,70.9
1292,2,Dubai,2024-11,10346,7791,7.6,32024.79,79.8
1293,3,Dubai,2024-11,8225,6139,5.8,24245.52,46.0
1294,4,Dubai,2024-11,4132,2918,8.3,22836.76,59.6
1295,5,Dubai,2024-11,6051,5039,4.8,17969.76,60.6
1296,6,Dubai,2024-11,8090,7214,5.6,46862.1,94.7
1297,7,Dubai,2024-11,363,275,5.1,1325.64,97.6
1298,8,Dubai,2024-11,8289,5854,4.8,22499.52,84.9
1299,9,Dubai,2024-11,9392,6754,4.5,41708.47,54.4
1300,10,Dubai,2024-11,3676,3024,6.6,12429.91,97.5
1301,11,Dubai,2024-11,3340,2012,6.1,17294.88,91.8
1302,12,Dubai,2024-11,9674,7178,5.0,47743.29,54.4
1303,13,Dubai,2024-11,10822,7623,8.5,30814.27,57.3
1304,14,Dubai,2024-11,2792,2226,6.3,12435.22,76.7
1305,15,Dubai,2024-11,10897,7651,7.3,53509.9,97.7
1306,1,Singapore,2024-11,5919,4090,5.4,30841.95,47.4
1307,2,Singapore,2024-11,4126,3395,5.8,15160.97,89.5
1308,3,Singapore,2024-11,6739,5547,6.1,32736.5,49.9
1309,4,Singapore,2024-11,5168,3770,6.1,27054.78,41.9
1310,5,Singapore,2024-11,4972,4329,8.4,12352.93,68.9
1311,6,Singapore,2024-11,1356,1050,6.0,3869.95,69.4
1312,7,Singapore,2024-11,6610,5703,7.0,20766.77,65.7
1313,8,Singapore,2024-11,6094,3742,7.6,24840.84,58.0
1314,9,Singapore,2024-11,6014,4216,7.5,13044.6,62.4
1315,10,Singapore,2024-11,9046,8049,5.1,53871.45,56.9
1316,11,Singapore,2024-11,8003,6706,7.2,43342.22,47.7
1317,12,Singapore,2024-11,4051,2616,8.4,7991.82,40.7
1318,13,Singapore,2024-11,6080,5144,7.2,27132.85,43.2
1319,14,Singapore,2024-11,6973,6099,8.0,31914.81,49.9
1320,15,Singapore,2024-11,6625,5369,7.8,37000.94,94.6
1321,1,Toronto,2024-11,8513,5468,5.9,28589.08,86.3
1322,2,Toronto,2024-11,11960,7623,9.2,42607.8,84.1
1323,3,Toronto,2024-11,1343,1193,5.6,2199.83,42.5
1324,4,Toronto,2024-11,7791,4721,8.8,12048.98,65.7
1325,5,Toronto,2024-11,4801,3371,6.1,10421.58,97.5
1326,6,Toronto,2024-11,8968,6105,6.5,37087.96,66.4
1327,7,Toronto,2024-11,7713,5092,8.4,21623.58,68.6
1328,8,Toronto,2024-11,7924,6589,6.9,13892.73,71.7
1329,9,Toronto,2024-11,5351,4642,4.9,28090.54,66.4
1330,10,Toronto,2024-11,5563,3581,8.6,23055.31,60.5
1331,11,Toronto,2024-11,2989,2606,7.1,17897.1,47.7
1332,12,Toronto,2024-11,3845,2642,6.2,19059.02,95.5
1333,13,Toronto,2024-11,611,532,4.6,1323.02,67.6
1334,14,Toronto,2024-11,10462,8987,6.4,62162.35,86.7
1335,15,Toronto,2024-11,7021,6286,4.5,18454.09,52.7
1336,1,Berlin,2024-11,5011,4061,7.8,13591.96,62.7
1337,2,Berlin,2024-11,2214,1916,5.4,8554.37,76.4
1338,3,Berlin,2024-11,5379,3517,8.5,14925.06,63.0
1339,4,Berlin,2024-11,6722,4750,7.5,31873.6,81.6
1340,5,Berlin,2024-11,2135,1543,4.9,5557.98,86.0
1341,6,Berlin,2024-11,6882,5868,9.0,21367.93,78.1
1342,7,Berlin,2024-11,6558,5806,7.2,32580.22,84.6
1343,8,Berlin,2024-11,9734,8068,4.8,18911.58,62.5
1344,9,Berlin,2024-11,11559,10036,8.8,32267.64,71.8
1345,10,Berlin,2024-11,8895,7618,5.5,39132.03,41.4
1346,11,Berlin,2024-11,11353,7396,6.2,34033.61,55.6
1347,12,Berlin,2024-11,8131,4911,6.1,36844.66,70.1
1348,13,Berlin,2024-11,1661,1486,9.0,9791.12,75.8
1349,14,Berlin,2024-11,1561,1250,6.6,4078.2,55.6
1350,15,Berlin,2024-11,822,729,6.2,2700.86,74.4
1351,1,Mumbai,2024-12,8845,5706,9.2,47261.75,95.1
1352,2,Mumbai,2024-12,5245,3876,5.6,14395.64,50.3
1353,3,Mumbai,2024-12,5134,4466,7.3,12444.93,40.7
1354,4,Mumbai,2024-12,625,485,7.6,2202.34,66.1
1355,5,Mumbai,2024-12,1333,909,8.9,5918.81,61.1
1356,6,Mumbai,2024-12,2476,1601,8.5,11608.89,68.0
1357,7,Mumbai,2024-12,10187,8754,5.2,28198.6,53.6
1358,8,Mumbai,2024-12,3238,2164,8.6,9323.16,54.9
1359,9,Mumbai,2024-12,9335,7961,5.9,46227.53,79.7
1360,10,Mumbai,2024-12,6411,5334,8.2,26551.47,42.1
1361,11,Mumbai,2024-12,8689,6502,4.9,42553.34,94.9
1362,12,Mumbai,2024-12,6424,5175,6.0,14592.52,44.6
1363,13,Mumbai,2024-12,1662,1039,8.4,8064.15,61.1
1364,14,Mumbai,2024-12,9623,7276,5.9,41694.63,49.5
1365,15,Mumbai,2024-12,4507,2734,6.8,9288.97,77.5
1366,1,Delhi,2024-12,5065,3189,8.0,7653.96,54.2
1367,2,Delhi,2024-12,10022,7989,5.9,21244.78,69.6
1368,3,Delhi,2024-12,6314,5284,5.3,36194.06,83.0
1369,4,Delhi,2024-12,7132,5112,6.6,41828.11,71.1
1370,5,Delhi,2024-12,2228,1499,6.3,6290.23,69.5
1371,6,Delhi,2024-12,574,488,8.3,2971.97,72.6
1372,7,Delhi,2024-12,3535,2735,7.9,12910.83,53.3
1373,8,Delhi,2024-12,5510,3402,5.4,18792.17,57.8
1374,9,Delhi,2024-12,11948,8145,6.9,18280.26,88.0
1375,10,Delhi,2024-12,4629,3411,4.9,19168.43,77.7
1376,11,Delhi,2024-12,6024,4090,4.5,22594.35,50.1
1377,12,Delhi,2024-12,9906,6433,6.2,45018.9,78.6
1378,13,Delhi,2024-12,8058,6018,8.1,22301.57,63.8
1379,14,Delhi,2024-12,7412,5115,8.8,21963.56,42.5
1380,15,Delhi,2024-12,10192,8923,7.9,22345.4,95.0
1381,1,Bangalore,2024-12,9964,7569,8.5,38846.13,70.5
1382,2,Bangalore,2024-12,3947,3487,8.3,11193.51,75.6
1383,3,Bangalore,2024-12,11149,9720,5.4,24141.83,69.1
1384,4,Bangalore,2024-12,11651,9576,4.6,58889.18,74.1
1385,5,Bangalore,2024-12,3648,2809,7.8,21585.99,73.3
1386,6,Bangalore,2024-12,1567,1308,5.0,5453.5,86.8
1387,7,Bangalore,2024-12,2392,1915,5.9,4464.29,65.0
1388,8,Bangalore,2024-12,11694,10426,8.5,65984.3,63.2
1389,9,Bangalore,2024-12,3374,2263,4.8,14903.65,84.5
1390,10,Bangalore,2024-12,1721,1125,8.0,8443.73,53.5
1391,11,Bangalore,2024-12,1180,875,5.8,3567.25,60.1
1392,12,Bangalore,2024-12,6400,4629,5.9,24048.48,89.5
1393,13,Bangalore,2024-12,250,168,6.1,1031.64,61.4
1394,14,Bangalore,2024-12,1146,807,6.3,3565.27,83.3
1395,15,Bangalore,2024-12,760,552,4.6,1228.92,97.7
1396,1,Hyderabad,2024-12,1473,1213,8.6,4799.57,56.4
1397,2,Hyderabad,2024-12,5700,3433,6.9,29672.52,73.9
1398,3,Hyderabad,2024-12,917,585,6.8,3022.66,87.7
1399,4,Hyderabad,2024-12,9015,8080,4.6,29525.29,73.1
1400,5,Hyderabad,2024-12,4416,3451,6.0,9641.73,73.2
1401,6,Hyderabad,2024-12,5408,3973,8.2,13612.39,94.5
1402,7,Hyderabad,2024-12,11242,9882,4.6,25061.75,40.2
1403,8,Hyderabad,2024-12,4631,4036,6.7,13045.09,58.9
1404,9,Hyderabad,2024-12,8291,7177,6.3,26518.6,58.9
1405,10,Hyderabad,2024-12,8838,5383,5.4,33534.85,69.6
1406,11,Hyderabad,2024-12,6051,5401,5.9,34380.44,69.5
1407,12,Hyderabad,2024-12,2627,2352,7.9,11824.65,54.2
1408,13,Hyderabad,2024-12,4428,2872,8.4,10590.86,53.1
1409,14,Hyderabad,2024-12,10241,7841,4.9,41006.11,63.2
1410,15,Hyderabad,2024-12,9759,8046,7.1,35791.32,44.5
1411,1,Chennai,2024-12,6411,4727,5.3,14088.34,89.3
1412,2,Chennai,2024-12,6410,4616,8.6,23261.35,72.7
1413,3,Chennai,2024-12,4809,3163,5.9,20380.14,53.7
1414,4,Chennai,2024-12,6223,4291,7.7,13960.72,42.0
1415,5,Chennai,2024-12,8528,7275,8.0,38368.26,56.8
1416,6,Chennai,2024-12,8120,6659,8.3,45270.18,83.6
1417,7,Chennai,2024-12,1554,1037,6.2,6895.14,57.5
1418,8,Chennai,2024-12,10152,7421,4.7,41049.88,40.5
1419,9,Chennai,2024-12,8336,6902,9.1,31089.1,92.5
1420,10,Chennai,2024-12,4075,3459,7.6,20191.14,59.4
1421,11,Chennai,2024-12,9972,8505,8.3,41218.24,44.8
1422,12,Chennai,2024-12,5090,3598,4.6,23848.29,93.8
1423,13,Chennai,2024-12,6849,5389,5.0,33920.85,80.9
1424,14,Chennai,2024-12,4275,3037,5.5,12311.98,97.6
1425,15,Chennai,2024-12,7952,5378,7.2,28002.57,67.8
1426,1,New York,2024-12,3130,2702,7.5,9325.58,57.6
1427,2,New York,2024-12,9495,8216,4.8,52804.4,60.2
1428,3,New York,2024-12,6154,4717,7.0,21392.35,44.7
1429,4,New York,2024-12,8532,5380,4.8,16164.28,58.6
1430,5,New York,2024-12,6727,5330,8.3,28111.3,75.2
1431,6,New York,2024-12,6260,4063,9.1,28478.98,40.3
1432,7,New York,2024-12,1458,1234,7.6,6086.37,58.2
1433,8,New York,2024-12,11817,8202,4.7,24931.35,66.9
1434,9,New York,2024-12,675,414,7.6,2141.14,41.4
1435,10,New York,2024-12,11346,8151,5.7,32058.8,91.6
1436,11,New York,2024-12,5918,4597,6.5,18555.29,79.4
1437,12,New York,2024-12,8756,7008,6.5,21114.2,57.3
1438,13,New York,2024-12,6720,5236,7.9,12105.14,90.6
1439,14,New York,2024-12,1214,983,8.0,4501.31,87.5
1440,15,New York,2024-12,11221,9225,8.0,53933.04,70.3
1441,1,Los Angeles,2024-12,2392,1726,8.4,8379.34,48.1
1442,2,Los Angeles,2024-12,476,288,5.1,2325.96,48.7
1443,3,Los Angeles,2024-12,9907,8392,8.3,15723.89,94.3
1444,4,Los Angeles,2024-12,3116,1999,5.9,12909.94,78.8
1445,5,Los Angeles,2024-12,9105,7358,6.5,25022.97,47.8
1446,6,Los Angeles,2024-12,5777,3926,7.1,18421.77,53.0
1447,7,Los Angeles,2024-12,10134,8521,4.8,37735.08,78.7
1448,8,Los Angeles,2024-12,6793,5156,9.1,17747.89,66.1
1449,9,Los Angeles,2024-12,6088,4615,7.7,19825.45,85.4
1450,10,Los Angeles,2024-12,3572,2833,7.4,12804.27,90.6
1451,11,Los Angeles,2024-12,2715,2290,8.1,8580.11,41.7
1452,12,Los Angeles,2024-12,3853,3249,5.9,22451.3,87.5
1453,13,Los Angeles,2024-12,912,712,4.9,3278.11,66.9
1454,14,Los Angeles,2024-12,1291,844,8.7,2223.57,40.1
1455,15,Los Angeles,2024-12,3965,3514,8.2,8540.12,41.7
1456,1,London,2024-12,7748,6637,5.8,24158.21,71.1
1457,2,London,2024-12,3784,2647,7.2,19941.75,81.0
1458,3,London,2024-12,6738,5223,8.0,32256.32,59.2
1459,4,London,2024-12,2828,1699,6.4,8831.21,95.6
1460,5,London,2024-12,1852,1194,7.5,3070.49,96.5
1461,6,London,2024-12,9684,7966,8.4,35151.55,51.5
1462,7,London,2024-12,254,184,9.0,1232.22,44.3
1463,8,London,2024-12,2534,1696,6.8,4759.01,74.2
1464,9,London,2024-12,10700,8170,8.8,54807.97,68.7
1465,10,London,2024-12,6001,4526,7.1,20644.4,51.4
1466,11,London,2024-12,3628,2918,7.1,17332.98,47.3
1467,12,London,2024-12,2147,1320,7.1,6799.42,48.3
1468,13,London,2024-12,7835,6233,8.7,26918.03,76.2
1469,14,London,2024-12,8327,7090,8.8,38929.3,49.1
1470,15,London,2024-12,11789,9100,8.5,63375.53,88.5
1471,1,Tokyo,2024-12,3558,2287,4.6,8111.76,69.9
1472,2,Tokyo,2024-12,2184,1328,5.6,10070.5,58.0
1473,3,Tokyo,2024-12,1625,999,5.1,2943.66,50.7
1474,4,Tokyo,2024-12,7769,5934,9.0,43121.11,48.3
1475,5,Tokyo,2024-12,6048,3647,7.5,11542.05,79.8
1476,6,Tokyo,2024-12,10547,8159,5.5,29125.1,47.9
1477,7,Tokyo,2024-12,1533,929,5.5,5937.45,58.2
1478,8,Tokyo,2024-12,8836,5508,7.8,13357.61,66.2
1479,9,Tokyo,2024-12,3120,2607,5.1,12002.49,55.6
1480,10,Tokyo,2024-12,1120,676,8.7,2075.38,70.3
1481,11,Tokyo,2024-12,471,387,5.4,2164.88,67.5
1482,12,Tokyo,2024-12,855,558,6.6,2767.05,43.1
1483,13,Tokyo,2024-12,8180,6210,8.5,16310.85,74.2
1484,14,Tokyo,2024-12,6748,5511,6.7,17040.19,58.2
1485,15,Tokyo,2024-12,2507,1908,8.1,4908.47,68.3
1486,1,Sydney,2024-12,3232,2482,4.6,5059.29,44.0
1487,2,Sydney,2024-12,6632,5461,5.7,27927.31,65.9
1488,3,Sydney,2024-12,736,512,7.0,2531.77,82.1
1489,4,Sydney,2024-12,632,537,7.1,2903.06,76.7
1490,5,Sydney,2024-12,7933,5250,5.3,30687.32,91.5
1491,6,Sydney,2024-12,4589,3671,5.9,12397.92,79.1
1492,7,Sydney,2024-12,1322,862,7.2,4721.72,75.1
1493,8,Sydney,2024-12,8661,6462,4.9,25352.22,54.8
1494,9,Sydney,2024-12,8254,5018,5.6,15999.03,93.1
1495,10,Sydney,2024-12,2930,2030,6.7,6121.9,93.9
1496,11,Sydney,2024-12,8718,6897,9.2,14506.29,76.2
1497,12,Sydney,2024-12,9324,5611,6.4,43544.68,85.0
1498,13,Sydney,2024-12,9576,7993,6.8,30051.95,97.4
1499,14,Sydney,2024-12,5891,5132,5.5,34047.91,68.7
1500,15,Sydney,2024-12,11260,9728,4.5,19208.12,49.3
1501,1,Paris,2024-12,5410,3627,5.6,8463.34,90.0
1502,2,Paris,2024-12,778,499,8.3,3325.01,75.1
1503,3,Paris,2024-12,11477,7062,9.0,48430.51,52.2
1504,4,Paris,2024-12,3497,2419,4.5,17864.68,59.5
1505,5,Paris,2024-12,1634,1035,8.8,8984.48,58.7
1506,6,Paris,2024-12,2180,1410,5.9,7687.76,78.7
1507,7,Paris,2024-12,2272,1827,8.4,9464.83,75.2
1508,8,Paris,2024-12,3887,2743,6.3,8285.63,68.7
1509,9,Paris,2024-12,1013,614,8.5,4378.51,71.4
1510,10,Paris,2024-12,11572,8894,5.4,44679.02,68.1
1511,11,Paris,2024-12,4641,3298,8.1,19682.62,52.0
1512,12,Paris,2024-12,10165,6134,7.0,34571.79,42.7
1513,13,Paris,2024-12,1013,681,7.9,5795.81,90.2
1514,14,Paris,2024-12,10342,6617,8.0,20876.9,80.9
1515,15,Paris,2024-12,9398,6798,8.3,18038.64,50.0
1516,1,Dubai,2024-12,2121,1307,9.1,5930.2,80.0
1517,2,Dubai,2024-12,9278,7976,4.6,52566.82,50.6
1518,3,Dubai,2024-12,5029,4330,7.1,19944.54,75.4
1519,4,Dubai,2024-12,2596,1945,4.9,8130.58,68.9
1520,5,Dubai,2024-12,3927,3038,8.1,14654.81,54.1
1521,6,Dubai,2024-12,10601,8570,8.4,41131.71,58.8
1522,7,Dubai,2024-12,6052,5226,8.3,21844.61,94.2
1523,8,Dubai,2024-12,7131,4801,9.0,39440.93,91.2
1524,9,Dubai,2024-12,3918,2766,5.6,21982.32,48.0
1525,10,Dubai,2024-12,4053,2584,4.5,12861.26,61.8
1526,11,Dubai,2024-12,7715,5504,8.0,17384.75,77.6
1527,12,Dubai,2024-12,5684,4352,8.0,31405.59,58.8
1528,13,Dubai,2024-12,10830,7957,8.5,26529.37,64.1
1529,14,Dubai,2024-12,3426,2085,6.4,9232.34,84.2
1530,15,Dubai,2024-12,3341,2124,6.1,16011.74,40.3
1531,1,Singapore,2024-12,5709,4069,7.8,29800.37,76.9
1532,2,Singapore,2024-12,5366,3860,8.1,30524.42,76.6
1533,3,Singapore,2024-12,3841,3444,7.8,20730.01,84.5
1534,4,Singapore,2024-12,2200,1402,8.9,12695.4,68.1
1535,5,Singapore,2024-12,7739,5443,5.5,30336.64,68.1
1536,6,Singapore,2024-12,335,263,7.4,1824.82,64.7
1537,7,Singapore,2024-12,7262,6115,5.0,36997.71,81.7
1538,8,Singapore,2024-12,9348,6399,4.7,27646.81,47.4
1539,9,Singapore,2024-12,7680,5499,8.7,31582.62,42.9
1540,10,Singapore,2024-12,3792,2380,8.4,17375.54,57.8
1541,11,Singapore,2024-12,4782,3053,8.3,28192.57,97.4
1542,12,Singapore,2024-12,10710,7183,7.2,41588.23,57.1
1543,13,Singapore,2024-12,1761,1550,5.3,9655.72,70.2
1544,14,Singapore,2024-12,10508,6610,5.7,62577.22,77.7
1545,15,Singapore,2024-12,11057,6928,5.9,26789.82,41.4
1546,1,Toronto,2024-12,8774,6435,8.0,14590.33,61.6
1547,2,Toronto,2024-12,7425,5371,6.1,23497.66,80.3
1548,3,Toronto,2024-12,10609,7541,9.0,36607.96,79.5
1549,4,Toronto,2024-12,6478,5190,8.8,17786.88,79.0
1550,5,Toronto,2024-12,4533,3993,5.6,18761.53,78.0
1551,6,Toronto,2024-12,5608,4484,8.9,14982.6,95.5
1552,7,Toronto,2024-12,4980,3534,5.0,21273.18,48.3
1553,8,Toronto,2024-12,1090,835,8.7,2388.84,60.5
1554,9,Toronto,2024-12,2628,2263,6.1,6869.22,49.1
1555,10,Toronto,2024-12,4156,3186,9.0,15733.47,69.2
1556,11,Toronto,2024-12,1197,721,4.6,6941.19,48.6
1557,12,Toronto,2024-12,2563,1709,5.5,13098.76,92.9
1558,13,Toronto,2024-12,8256,7423,7.0,31491.97,50.8
1559,14,Toronto,2024-12,8907,8007,4.8,23593.34,53.4
1560,15,Toronto,2024-12,1697,1217,4.8,3324.95,82.2
1561,1,Berlin,2024-12,4122,3611,8.2,21152.61,42.9
1562,2,Berlin,2024-12,11715,8241,9.1,36251.54,48.0
1563,3,Berlin,2024-12,5334,3784,6.7,12246.8,52.1
1564,4,Berlin,2024-12,11704,9151,5.2,31032.15,41.4
1565,5,Berlin,2024-12,2256,1390,6.7,9436.32,85.0
1566,6,Berlin,2024-12,2766,2112,6.4,4963.59,46.2
1567,7,Berlin,2024-12,2538,1841,7.6,14648.51,78.8
1568,8,Berlin,2024-12,4587,3719,6.0,11508.04,42.5
1569,9,Berlin,2024-12,1248,790,7.9,3317.79,60.0
1570,10,Berlin,2024-12,11705,9975,8.1,69885.94,87.1
1571,11,Berlin,2024-12,9858,6745,8.1,36331.27,57.0
1572,12,Berlin,2024-12,1134,882,7.7,1911.86,50.6
1573,13,Berlin,2024-12,10235,8782,8.4,35170.42,65.7
1574,14,Berlin,2024-12,1440,980,6.5,5287.56,42.7
1575,15,Berlin,2024-12,2996,1902,9.0,17213.94,59.3
1576,1,Mumbai,2025-01,668,462,4.9,1626.99,92.8
1577,2,Mumbai,2025-01,4487,3225,5.5,11054.96,82.7
1578,3,Mumbai,2025-01,10980,6597,4.7,33973.86,73.1
1579,4,Mumbai,2025-01,6948,4726,5.2,40995.57,45.8
1580,5,Mumbai,2025-01,10567,8793,9.0,20550.28,89.6
1581,6,Mumbai,2025-01,8252,5845,8.6,18189.17,81.2
1582,7,Mumbai,2025-01,5888,5120,5.0,27893.44,65.4
1583,8,Mumbai,2025-01,1544,1157,8.8,4626.1,90.4
1584,9,Mumbai,2025-01,4294,2652,7.5,7384.88,62.1
1585,10,Mumbai,2025-01,1842,1383,6.1,7034.89,48.7
1586,11,Mumbai,2025-01,9051,7676,9.0,13814.54,93.4
1587,12,Mumbai,2025-01,7458,5231,4.9,27167.2,40.5
1588,13,Mumbai,2025-01,1269,1039,4.7,4157.83,48.8
1589,14,Mumbai,2025-01,6807,4212,7.2,14020.08,64.3
1590,15,Mumbai,2025-01,11010,9172,4.9,59800.26,62.7
1591,1,Delhi,2025-01,4593,2852,7.9,14701.2,59.8
1592,2,Delhi,2025-01,8331,5629,6.0,48206.23,45.4
1593,3,Delhi,2025-01,8167,5283,6.3,43369.37,55.6
1594,4,Delhi,2025-01,10358,7507,9.0,35352.48,53.4
1595,5,Delhi,2025-01,9416,5702,7.9,43528.06,96.5
1596,6,Delhi,2025-01,3292,2721,6.7,7936.59,69.9
1597,7,Delhi,2025-01,1646,1159,6.7,3978.04,91.8
1598,8,Delhi,2025-01,6467,4063,7.3,15029.77,94.3
1599,9,Delhi,2025-01,2237,1432,7.4,11481.93,79.1
1600,10,Delhi,2025-01,960,769,6.4,2071.72,47.1
1601,11,Delhi,2025-01,7798,6490,6.7,35370.62,53.6
1602,12,Delhi,2025-01,4160,2587,6.7,13821.55,64.5
1603,13,Delhi,2025-01,6231,4065,6.9,15137.05,50.5
1604,14,Delhi,2025-01,3966,2833,5.0,17600.39,87.6
1605,15,Delhi,2025-01,4750,4217,7.1,23423.01,60.0
1606,1,Bangalore,2025-01,10813,9299,6.4,25478.09,41.7
1607,2,Bangalore,2025-01,6153,5506,6.4,15051.14,44.7
1608,3,Bangalore,2025-01,9568,5906,5.9,26233.99,83.6
1609,4,Bangalore,2025-01,10468,8127,5.9,30943.4,44.6
1610,5,Bangalore,2025-01,4366,2640,5.8,24031.65,49.2
1611,6,Bangalore,2025-01,6695,4388,6.1,39877.44,88.4
1612,7,Bangalore,2025-01,6606,3965,4.5,20998.25,97.8
1613,8,Bangalore,2025-01,5171,3961,4.6,28513.43,57.1
1614,9,Bangalore,2025-01,1283,789,5.1,5158.35,66.5
1615,10,Bangalore,2025-01,629,458,4.8,2921.92,95.1
1616,11,Bangalore,2025-01,9262,8257,4.8,21600.54,75.4
1617,12,Bangalore,2025-01,301,249,7.1,626.0,51.5
1618,13,Bangalore,2025-01,7076,5545,7.1,40584.75,40.6
1619,14,Bangalore,2025-01,11482,7126,6.3,47912.8,61.5
1620,15,Bangalore,2025-01,8905,6478,6.9,43334.36,69.3
1621,1,Hyderabad,2025-01,2986,2547,4.8,9435.44,68.5
1622,2,Hyderabad,2025-01,3437,2654,6.6,13111.91,49.9
1623,3,Hyderabad,2025-01,4292,2703,6.2,19578.72,59.3
1624,4,Hyderabad,2025-01,5502,4932,6.3,22337.62,83.2
1625,5,Hyderabad,2025-01,5989,5003,5.6,23464.05,77.1
1626,6,Hyderabad,2025-01,1523,1113,5.3,3956.09,76.6
1627,7,Hyderabad,2025-01,7295,4986,9.1,16403.13,55.8
1628,8,Hyderabad,2025-01,9751,7299,6.9,44677.64,83.6
1629,9,Hyderabad,2025-01,6149,3887,4.6,16532.93,94.4
1630,10,Hyderabad,2025-01,4066,2857,4.6,16029.63,75.5
1631,11,Hyderabad,2025-01,2973,2095,8.8,8869.0,62.7
1632,12,Hyderabad,2025-01,2039,1429,7.4,3380.34,54.3
1633,13,Hyderabad,2025-01,957,718,5.6,3273.64,54.4
1634,14,Hyderabad,2025-01,5701,4855,8.6,11678.59,64.7
1635,15,Hyderabad,2025-01,6677,5922,6.0,10692.66,82.0
1636,1,Chennai,2025-01,8447,5351,8.2,29021.55,52.1
1637,2,Chennai,2025-01,2280,1441,6.7,4432.27,82.0
1638,3,Chennai,2025-01,9897,7977,6.6,47660.77,79.4
1639,4,Chennai,2025-01,6286,3865,7.0,25025.22,71.0
1640,5,Chennai,2025-01,4212,3785,6.8,12909.83,68.6
1641,6,Chennai,2025-01,2198,1753,6.8,4337.02,83.7
1642,7,Chennai,2025-01,10423,8291,5.9,57058.49,85.0
1643,8,Chennai,2025-01,10948,8664,5.9,53294.11,90.8
1644,9,Chennai,2025-01,9968,8696,7.6,53021.36,72.5
1645,10,Chennai,2025-01,2040,1546,8.6,11523.96,62.0
1646,11,Chennai,2025-01,674,567,4.7,2253.84,65.6
1647,12,Chennai,2025-01,7949,6639,6.5,20638.11,55.6
1648,13,Chennai,2025-01,11293,8700,6.5,58042.49,53.6
1649,14,Chennai,2025-01,2750,2362,7.8,7551.67,60.8
1650,15,Chennai,2025-01,2996,2280,4.6,17433.34,87.9
1651,1,New York,2025-01,10029,8488,8.0,47411.19,64.9
1652,2,New York,2025-01,11033,7239,7.6,43058.09,56.4
1653,3,New York,2025-01,697,598,6.3,3784.54,90.4
1654,4,New York,2025-01,1568,1187,6.9,5098.87,78.2
1655,5,New York,2025-01,4453,3447,8.9,17987.15,70.2
1656,6,New York,2025-01,11543,9260,5.3,62211.62,68.7
1657,7,New York,2025-01,3969,3110,9.1,18296.14,88.5
1658,8,New York,2025-01,8521,6415,5.5,42008.51,90.0
1659,9,New York,2025-01,11891,9783,5.0,63200.46,67.6
1660,10,New York,2025-01,11965,8923,6.3,65736.5,48.3
1661,11,New York,2025-01,7247,5967,6.8,31847.79,74.0
1662,12,New York,2025-01,10819,7292,8.3,40676.95,66.6
1663,13,New York,2025-01,9357,7751,7.7,20967.46,60.8
1664,14,New York,2025-01,1295,1038,6.9,7309.07,92.3
1665,15,New York,2025-01,7504,5372,8.4,37649.99,42.9
1666,1,Los Angeles,2025-01,8903,6074,5.9,23750.15,64.7
1667,2,Los Angeles,2025-01,4553,3159,6.1,16060.24,52.6
1668,3,Los Angeles,2025-01,5811,4679,6.8,18371.13,58.0
1669,4,Los Angeles,2025-01,8096,6975,6.1,29814.03,67.5
1670,5,Los Angeles,2025-01,6820,4633,6.1,26226.5,55.8
1671,6,Los Angeles,2025-01,7561,5472,8.3,36184.68,88.9
1672,7,Los Angeles,2025-01,11622,7156,6.6,59321.56,48.7
